"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"These are just a few of the groups on campus supporting women scientists, &amp; only a *sliver* of the sciences our wom… https://t.co/5tBZY0jRY1",FALSE,4,"uoregon",2019-02-12 00:38:25,TRUE,"1095105084550082560","1095119900647993344","40940457","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
"Learn more about Cascadia Subduction Zone earthquakes and what role deep fluids play at the Feb. 14 pub talk by the… https://t.co/vIbvF5JZRs",FALSE,5,NA,2019-02-12 00:35:08,TRUE,NA,"1095119073141239809",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",0,FALSE,FALSE,NA,NA
"The Committee on the Advancement of Women Chemists (COACh) is a program started by the UO's Geraldine Richmond, a M… https://t.co/ndyog1fAox",FALSE,10,"uoregon",2019-02-11 23:39:32,TRUE,"1095099450228232192","1095105084550082560","40940457","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",2,FALSE,FALSE,NA,NA
"The Women in Graduate Science (@uowgs) group on campus is one of the largest graduate student women's groups in the… https://t.co/SjFvkB5qN8",FALSE,6,"uoregon",2019-02-11 23:17:09,TRUE,"1095097835014414336","1095099450228232192","40940457","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",2,FALSE,FALSE,NA,NA
"The Science Program to Inspire Creativity and Excellence, also known as SPICE, creates an environment where middle… https://t.co/Z0ZMzuXwMj",FALSE,6,"uoregon",2019-02-11 23:10:44,TRUE,"1095096387161677825","1095097835014414336","40940457","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",1,FALSE,FALSE,NA,NA
"On #WomenScienceDay, we'd like to thank all of the hardworking women scientists we are fortunate to have on campus.… https://t.co/SbF7G9rwBO",FALSE,35,NA,2019-02-11 23:04:59,TRUE,NA,"1095096387161677825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",9,FALSE,FALSE,NA,NA
"@AiErbe03 Congrats!!! <U+0001F44D><U+0001F3FD><U+0001F44D><U+0001F3FD><U+0001F44D><U+0001F3FD><U+0001F986> #GoDucks",FALSE,0,"AiErbe03",2019-02-11 17:43:35,FALSE,"1094033822029557760","1095015504350040064","3790482314","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
"@azjd Thanks, Jeff!",FALSE,1,"azjd",2019-02-11 17:30:57,FALSE,"1094781514120720384","1095012326380466176","12739092","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
"@SamRosenberg18 @GoDucks Nice!!!! Congats and good luck in Tempe! #GoDucks",FALSE,0,"SamRosenberg18",2019-02-11 17:08:16,FALSE,"1094791557046185985","1095006617572061185","38948486","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
"ICYMI: @UOsojc professor's personal experience with homelessness now guides her research and an urge to build commu… https://t.co/1YSdujrRDz",FALSE,22,NA,2019-02-11 14:30:57,TRUE,NA,"1094967026798465024",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",3,FALSE,FALSE,NA,NA
"A reminder that if you haven't signed up to receive our alerts via texts and emails about weather-related campus cl… https://t.co/nGc1E23wOc",FALSE,15,NA,2019-02-11 04:50:06,TRUE,NA,"1094820850329665536",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",2,FALSE,FALSE,NA,NA
"The @UOsojc recently launched a new Master of Advertising and Brand Responsibility degree. And it's the first gradu… https://t.co/9F9BE4XTsK",FALSE,33,NA,2019-02-11 01:10:07,TRUE,NA,"1094765490977812482",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",6,FALSE,FALSE,NA,NA
".@UOregon_History professor Leslie Alexander shares the history of Elizabeth Jennings, who paved the way for integr… https://t.co/Ov5s4I0SbI",FALSE,21,NA,2019-02-10 20:30:21,TRUE,NA,"1094695085021806592",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",2,FALSE,FALSE,NA,NA
"Ranchers lament the loss of their livestock to wolves. Environmentalists laud their contributions to a healthy ecos… https://t.co/dsSXjZyEL7",FALSE,27,NA,2019-02-10 19:10:12,TRUE,NA,"1094674915767316480",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",1,FALSE,FALSE,NA,NA
"Text analysis of thousands of grant abstracts by @UOsojc's @davemarkowitz31 shows that writing style matters; via… https://t.co/Lh1TfuSb9r",FALSE,15,NA,2019-02-10 15:05:12,TRUE,NA,"1094613258802266113",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",4,FALSE,FALSE,NA,NA
"Learn more about Cascadia Subduction Zone earthquakes and what role deep fluids play in them at a Feb. 14 pub talk… https://t.co/TlWQJEbngc",FALSE,8,NA,2019-02-10 01:10:05,TRUE,NA,"1094403094308417536",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",2,FALSE,FALSE,NA,NA
"Virgil Earl might be the most important person in @OregonTF history that you've never heard of. He helped bring the… https://t.co/GGOvfvLbom",FALSE,50,NA,2019-02-09 19:25:09,TRUE,NA,"1094316288057454592",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",5,FALSE,FALSE,NA,NA
"Listen in as CBS reporter Mo Rocca (@MoRocca) interviews @UOregon_History professor Leslie Alexander for ""Mobituari… https://t.co/VbWTV47iLQ",FALSE,29,NA,2019-02-09 17:15:17,TRUE,NA,"1094283605541556224",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",5,FALSE,FALSE,NA,NA
"Gene Sandan, a higher education professional with more than 20 years of experience, to join the UO as director for… https://t.co/kq5oxdBLZN",FALSE,9,NA,2019-02-09 15:55:08,TRUE,NA,"1094263437323091969",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",0,FALSE,FALSE,NA,NA
"If you know of a faculty member who deserves a distinguished teaching award -- someone whose work in the classroom… https://t.co/fJFN7MsZAE",FALSE,5,NA,2019-02-09 01:55:05,TRUE,NA,"1094052032619655169",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",0,FALSE,FALSE,NA,NA
"In respect to current weather forecasts: Here's info on how to find out if classes are delayed or canceled, and to… https://t.co/BTEdG9RS3I",FALSE,7,NA,2019-02-08 23:52:22,TRUE,NA,"1094021149351006209",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
"ICYMI: @UOPolice is offering free self-defense and pepper spray classes this Saturday and Feb 23. No registration i… https://t.co/ZL5pwExGYV",FALSE,7,NA,2019-02-08 23:10:10,TRUE,NA,"1094010529591541760",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",2,FALSE,FALSE,NA,NA
".@uo_humanities and @UO_Research will host a workshop on developing competitive NEH proposals on Feb. 12. Daniel Sa… https://t.co/efUFvl68xO",FALSE,3,NA,2019-02-08 22:40:06,TRUE,NA,"1094002964325376005",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",1,FALSE,FALSE,NA,NA
"Text analysis of thousands of grant abstracts by @UOsojc's @davemarkowitz31 shows that writing style matters; via… https://t.co/BJQz6ZpwuB",FALSE,7,NA,2019-02-08 20:20:10,TRUE,NA,"1093967746369552384",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",3,FALSE,FALSE,NA,NA
"@Maxwell00055 Congrats, Maxwell! See you then! #OnceADuckAlwaysADuck",FALSE,0,"Maxwell00055",2019-02-08 19:40:23,FALSE,"1093953432841445376","1093957735572332544","935926384186212352","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
"Don’t forget that this Saturday Erica Edwards will be giving a lecture as part of the New Directions in Black Femin… https://t.co/zLOi0yO7ek",FALSE,5,NA,2019-02-08 17:20:13,TRUE,NA,"1093922462486708224",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",0,FALSE,FALSE,NA,NA
"Whether you’re a film buff, a museum patron or just like to make stuff, our February arts calendar has something fo… https://t.co/EixhMAHRxO",FALSE,10,NA,2019-02-08 03:35:05,TRUE,NA,"1093714809827352576",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",0,FALSE,FALSE,NA,NA
"The UOPD is offering free self-defense and pepper spray classes starting this Saturday. No registration is required… https://t.co/xssTMMrTP2",FALSE,26,NA,2019-02-08 02:35:06,TRUE,NA,"1093699712702656512",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",4,FALSE,FALSE,NA,NA
"@lorenapdx Hi Lorena: We'd suggest you email our Continuing and Professional Education program directly at cpe@uore… https://t.co/Z0cUCcCa9I",FALSE,0,"lorenapdx",2019-02-08 01:02:11,TRUE,"1093291668927729665","1093676330304983040","1089233161119100928","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
"UO information technology employees recently teamed up in a friendly competition with the aim of improving universi… https://t.co/zfjokHeRav",FALSE,6,NA,2019-02-08 00:50:08,TRUE,NA,"1093673296757960704",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",0,FALSE,FALSE,NA,NA
"@CounselAmericas @Americas_HS Indeed, congrats Roberto! Can't wait to have you here in Eugene! #GoDucks #OnceADuckAlwaysADuck",FALSE,1,"CounselAmericas",2019-02-08 00:42:37,FALSE,"1093540660391469056","1093671405915230208","2855031291","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
"@WeAreRubidoux @tbone26g @JurupaUSD @rubidouxfalcons @RHSASB59 @RHRiverside @BetterMakeRoom Congrats, Tyson! Can't… https://t.co/97VBktjM1N",FALSE,0,"WeAreRubidoux",2019-02-08 00:38:27,TRUE,"1093603283661348864","1093670359964893184","1003730473799913472","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
"@AbrilAcademy Excellent selection, Mrs. Rocha! #GoDucks",FALSE,0,"AbrilAcademy",2019-02-08 00:25:37,FALSE,"1093665679016742912","1093667128178135040","863443244687867905","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
"The UO has named Doneka Scott vice provost of undergraduate education. She had previously served as the UO's associ… https://t.co/zugL6rkzZ2",FALSE,27,NA,2019-02-07 22:30:17,TRUE,NA,"1093638102986514433",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",1,FALSE,FALSE,NA,NA
"@oh_MsManwarren @AustinMustangs @AHSLadyMustangs @HISDAthletics Nice job! Congrats and GO MUSTANGS!!! (Also: How DI… https://t.co/CbopPtpKhb",FALSE,4,"oh_MsManwarren",2019-02-07 21:57:36,TRUE,"1093627537257873409","1093629877725540352","985199530629939200","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",2,FALSE,FALSE,NA,NA
"<U+0001F440><U+0001F440><U+0001F440> https://t.co/X2fdch46VI",FALSE,355,NA,2019-02-07 16:43:32,FALSE,NA,"1093550839698845696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",18,FALSE,FALSE,NA,NA
"Gene Sandan, a higher education advising professional with more than 20 years of experience, to join the UO as dire… https://t.co/WWAHlQltBK",FALSE,9,NA,2019-02-07 03:15:07,TRUE,NA,"1093347395474259974",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",1,FALSE,FALSE,NA,NA
"Please join us as we celebrate the achievements, sacrifices, and contributions of African Americans with a lecture… https://t.co/7KYBdjybrU",FALSE,8,NA,2019-02-07 00:45:06,TRUE,NA,"1093309643571511296",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",0,FALSE,FALSE,NA,NA
"Color, comedy and covers mark our February arts calendar: https://t.co/DZbqDLyePz https://t.co/Acbkd4eYdP",FALSE,10,NA,2019-02-06 21:35:07,FALSE,NA,"1093261831131537408",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",1,FALSE,FALSE,NA,NA
"A reminder about tomorrow's open house on how to improve the segment of 13th Avenue running through campus. Give us… https://t.co/I87MAoZv1O",FALSE,6,NA,2019-02-06 19:50:15,TRUE,NA,"1093235441749450755",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",1,FALSE,FALSE,NA,NA
"@KeriOTOY19 @AlaskaAir @flyEUG @ORSTOY1 @ORDeptEd Very cool! Congrats, Keri!",FALSE,2,"KeriOTOY19",2019-02-06 19:05:49,FALSE,"1093222590787670017","1093224258648637440","1043690043070504960","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
"If you are heading to tonight's Quack Chats pub talk (6 p.m. at the Downtown Athletic Club) featuring UO geographer… https://t.co/eZplCW7ITD",FALSE,17,NA,2019-02-06 17:30:10,TRUE,NA,"1093200189077274626",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",3,FALSE,FALSE,NA,NA
"Otis Davis graduated from the UO in 1960, and was a newcomer to the sport when he set one world record and contribu… https://t.co/DyWXywojFT",FALSE,125,NA,2019-02-05 23:45:43,TRUE,NA,"1092932311929171968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",19,FALSE,FALSE,NA,NA
"Sounds like @CarsonDining is the place to be tonight, Ducks. <U+0001F440><U+0001F962> #checkitout https://t.co/H07dXGkDi9",FALSE,11,NA,2019-02-05 22:19:34,FALSE,NA,"1092910633241071616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",1,FALSE,FALSE,NA,NA
"2019 is the year of the pig, but the Duck didn’t want to miss his opportunity to decorate for the holiday. We hope… https://t.co/cvmD3sUJZt",FALSE,442,NA,2019-02-05 17:57:37,TRUE,NA,"1092844708609441792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uoregon",43,FALSE,FALSE,NA,NA
"The UO's commemoration of Black History Month kicks off 2 pm today with the workshop “Black Mental Health on Colleg… https://t.co/sRUCFV91qi",FALSE,12,NA,2019-02-05 17:19:28,TRUE,NA,"1092835107134758912",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",3,FALSE,FALSE,NA,NA
"Don't get left out in the cold, Ducks. Find out if classes are canceled, delayed or going on as scheduled by signin… https://t.co/eGsbjLc8BM",FALSE,30,NA,2019-02-05 15:05:17,TRUE,NA,"1092801341263675392",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",1,FALSE,FALSE,NA,NA
"ICYMI: From Abbene (Julia) to Zweber (Madeline) and the 2,001 other Ducks who made the Dean's List for fall term, c… https://t.co/A40sUTXgWZ",FALSE,33,NA,2019-02-05 03:35:06,TRUE,NA,"1092627650651267072",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",0,FALSE,FALSE,NA,NA
"Come hear UO geographer, cartographer and atlas designer Jim Meacham  discuss what makes a good map at our next Qua… https://t.co/0wlXstr5tG",FALSE,9,NA,2019-02-05 00:45:08,TRUE,NA,"1092584878481305601",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",1,FALSE,FALSE,NA,NA
"So, you see <U+2744><U+FE0F><U+2744><U+FE0F><U+2744><U+FE0F> on the ground and you want to know if you still have to go to class? Or what's open or closed? O… https://t.co/0bDoXIHyaI",FALSE,19,NA,2019-02-04 23:52:41,TRUE,NA,"1092571678952034310",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",2,FALSE,FALSE,NA,NA
"The #SuperBowl commercials are arguably as closely watched as the game itself, and this year's ads were part of a b… https://t.co/N8SHVRMvK9",FALSE,17,NA,2019-02-04 22:56:22,TRUE,NA,"1092557502955175936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",5,FALSE,FALSE,NA,NA
"@Cadet_Hernandez @Josito_2X The best way is to sign up for our text alert system. We'll send out a text as soon as… https://t.co/yaFmTIh5Pa",FALSE,0,"Cadet_Hernandez",2019-02-04 21:17:15,TRUE,"1092443426002358272","1092532561157353472","2772902356","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
"Campus *always* looks gorgeous (in our humble opinion), but there's something about a light dusting of snow that ma… https://t.co/DGwG9wSZfU",FALSE,586,NA,2019-02-04 17:53:04,TRUE,NA,"1092481177758228480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",79,FALSE,FALSE,NA,NA
"The segment of 13th Avenue running through campus is a critical and iconic part of the university ... and we want y… https://t.co/b2QCr571Pp",FALSE,19,NA,2019-02-04 14:55:12,TRUE,NA,"1092436414912958466",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",5,FALSE,FALSE,NA,NA
"Check out our next Quack Chats pub talk where you will hear UO geographer @Jim_Meacham discuss “Mapping the Wildnes… https://t.co/pGChWp8wKA",FALSE,10,NA,2019-02-03 20:30:19,TRUE,NA,"1092158362928758784",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",2,FALSE,FALSE,NA,NA
"Congrats to the eight students who will take part in the 2019 Humanities Undergraduate Research Fellowship Program!… https://t.co/lMaQtfgnie",FALSE,24,NA,2019-02-03 16:45:13,TRUE,NA,"1092101711735472129",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",2,FALSE,FALSE,NA,NA
"Researchers in Ben McMorran’s physics lab have created a new technique that lets researchers see what's never been… https://t.co/V5WMS5PweT",FALSE,19,NA,2019-02-03 01:15:06,TRUE,NA,"1091867640828702720",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",1,FALSE,FALSE,NA,NA
"The @UOsojc recently launched a new Master of Advertising and Brand Responsibility degree, the first graduate degre… https://t.co/j64UYuJ3Z7",FALSE,18,NA,2019-02-02 19:50:08,TRUE,NA,"1091785861556027392",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",3,FALSE,FALSE,NA,NA
"Come to our next Quack Chats pub talk and you can hear UO geographer Jim Meacham delve into what makes a good map;… https://t.co/pYfGHQckmR",FALSE,10,NA,2019-02-02 16:25:07,TRUE,NA,"1091734265568657408",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",1,FALSE,FALSE,NA,NA
"@CorrinAvchin @OregonTF Hi Corrin, The Hayward Field renovation is being fully funded by gifts from Penny and Phil… https://t.co/johQHSIJGz",FALSE,295,"CorrinAvchin",2019-02-02 07:43:42,TRUE,"1091593905693286401","1091603047610863616","3320804850","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",19,FALSE,FALSE,NA,NA
"@UsmanImran9 @CoachJsalavea @OregonTF Hi Usman: This project is fully funded by gifts from Penny and Phil Knight an… https://t.co/Ix3UYMHJRf",FALSE,5,"UsmanImran9",2019-02-02 00:46:01,TRUE,"1091496321687597057","1091497936922370050","1948329246","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",1,FALSE,FALSE,NA,NA
"@Tobin_Tweets @UO_Catalyst Congrats, Michael!",FALSE,2,"Tobin_Tweets",2019-02-02 00:21:47,FALSE,"1091458558409859072","1091491835447455744","849015695224389632","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
"You can get start to get a glimpse at what's to come for Hayward Field as a prototype element of the new structure… https://t.co/zgvm9GIKqR",FALSE,1068,NA,2019-02-01 23:35:04,TRUE,NA,"1091480082252627968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",166,FALSE,FALSE,NA,NA
"From Julia Abbene to Madeline Zweber and the 2,001 other Ducks who made the Dean's List for fall term, congrats to… https://t.co/JtbqGJYVbq",FALSE,31,NA,2019-02-01 22:25:26,TRUE,NA,"1091462558467477504",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",2,FALSE,FALSE,NA,NA
".@GoDucksKG and @OregonWBB need our help, Ducks. #letsdothis #comeondown #gameday #BeatUtah <U+0001F44A><U+0001F3FD><U+0001F3C0><U+0001F986> https://t.co/KoDoB2WU0d",FALSE,84,NA,2019-02-01 19:24:39,FALSE,NA,"1091417062277210112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",9,FALSE,FALSE,NA,NA
"@malone_tenika But probably one of our most popular traditions comes during football games when *everyone* sings th… https://t.co/8deAFcKctQ",FALSE,0,"malone_tenika",2019-02-01 18:34:47,TRUE,NA,"1091404512097529856","3370936792","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
"@malone_tenika So you guys want know more about some of our traditions here on campus? Well, we have a big homecomi… https://t.co/pbqgkLPKxQ",FALSE,1,"malone_tenika",2019-02-01 18:24:39,TRUE,NA,"1091401962954809344","3370936792","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
"We're looking at redesigning the segment of 13th Avenue that runs through campus and we want your feedback. Head ov… https://t.co/qLKgxg2VWJ",FALSE,27,NA,2019-02-01 03:45:05,TRUE,NA,"1091180609488281600",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",4,FALSE,FALSE,NA,NA
"""I want to give back to students what others gave to me.” 
-- @UOsojc  professor Autumn Shafer, who uses her experi… https://t.co/Eh6uYkmPrg",FALSE,30,NA,2019-02-01 01:30:18,TRUE,NA,"1091146693360447488",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",2,FALSE,FALSE,NA,NA
"@hofflauren Perhaps just a bit.",FALSE,1,"hofflauren",2019-01-31 22:39:26,FALSE,"1091103002843402240","1091103690809692161","756179689","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
"It was WAYYY too nice to study inside today, so (l to r) Maren Scribner, Brooke Knutsen and Sofia Bermudez-Eredia;… https://t.co/D4b5IodzCI",FALSE,61,NA,2019-01-31 22:34:03,TRUE,NA,"1091102335374319621",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",3,FALSE,FALSE,NA,NA
"Join Thi Bui tomorrow morning for an interactive reading from her illustrated memoir ""The Best We Could Do,"" the 20… https://t.co/U1k9MLWEeA",FALSE,14,NA,2019-01-31 17:34:46,TRUE,NA,"1091027019444482050",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",3,FALSE,FALSE,NA,NA
"How do you approach the “almost unsolvable” issue of wolf management? At the UO, it starts with a 1,338 mile road t… https://t.co/6xQ1T9tAGL",FALSE,20,NA,2019-01-31 01:00:54,TRUE,NA,"1090776904582483968",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",1,FALSE,FALSE,NA,NA
"Coming March 9, Ducks! Deadline for ticket lottery is approaching fast. #tedxuoregon https://t.co/B0DaaZxtXI",FALSE,21,NA,2019-01-30 23:31:09,FALSE,NA,"1090754317085097984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",2,FALSE,FALSE,NA,NA
"@GoDucksMoseley https://t.co/2gHUETmzzb",FALSE,5,"GoDucksMoseley",2019-01-30 18:42:12,FALSE,"1090678954648727552","1090681604089888768","1583858155","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
"<U+0001F6A8><U+0001F6A8><U+0001F6A8> This one promises to totes be <U+0001F525><U+0001F525><U+0001F525>, Ducks.  #ComeOnDown #CantWait #IsItFridayYet #GoDucks <U+0001F986><U+0001F3C0><U+0001F49B><U+0001F49A> https://t.co/dS9yJ2eUIF",FALSE,112,NA,2019-01-30 18:19:24,FALSE,NA,"1090675864851820544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",9,FALSE,FALSE,NA,NA
"“It’s important to be able to work with diverse populations,” Kiersten Muenchinger, director of @uoregondesign's Co… https://t.co/eqbqHiMx6H",FALSE,12,NA,2019-01-30 15:50:12,TRUE,NA,"1090638317387943937",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",1,FALSE,FALSE,NA,NA
"“This research addresses a longstanding question. If on the one hand competitive exclusion pushes a system to have… https://t.co/7FzAfjMDBn",FALSE,10,NA,2019-01-30 01:35:06,TRUE,NA,"1090423125483966464",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",0,FALSE,FALSE,NA,NA
"Being totally honest here: We
really
  really
    really
     really
    really
  really
 really
really
 really… https://t.co/yTMwKhfQb2",FALSE,553,NA,2019-01-28 21:55:46,TRUE,NA,"1090005539373801473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",55,FALSE,FALSE,NA,NA
"And for more info on how to find a job or internship on campus or beyond, check out the @uocareercenter's site: https://t.co/AhrQM9n173",FALSE,6,"uoregon",2019-01-28 19:44:44,FALSE,"1089962609644834819","1089972561465638912","40940457","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
"Mike Reiter, @UOSOMD's piano technician, and Nicole Ritson, a senior history major, refurbish a piano in Reiter's w… https://t.co/yt0FINRmsj",FALSE,12,NA,2019-01-28 19:05:11,TRUE,NA,"1089962609644834819",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","uoregon",0,FALSE,FALSE,NA,NA
"@malone_tenika @AVID4College @QuackVideo @Oregon_Law @UOregonNews @WRCoachMJ @OregonPitCrew … who are enrolled in n… https://t.co/w0ikHzv19Y",FALSE,1,"uoregon",2019-01-24 21:36:57,TRUE,"1088550796399165441","1088551252290490369","40940457","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uoregon",0,FALSE,FALSE,NA,NA
